# format_version: 2
# timestamp: 1783114766.3645787
# geometry_path: tests\data\geometry.yaml
# geometry_hash: bb9c0819498f021c9694f05d82376d7b2343c7fd2f525dba61faf9ead685ebd8
# sweep_path: tests\data\sweep.yaml
# sweep_hash: 0f8f709c8b309b4c0ffaa90c43e15288b39b937cec97088379444cceaffbb1a9
#
step_index,solver_converged,solver_max_residual,solver_nfev,camber_deg,caster_deg,kpi_deg,scrub_radius_mm,mechanical_trail_mm,roadwheel_angle_deg,svic_x_mm,svic_z_mm,svsa_length_mm,fvic_y_mm,fvic_z_mm,fvsa_length_mm,LOWER_WISHBONE_INBOARD_FRONT_x,LOWER_WISHBONE_INBOARD_FRONT_y,LOWER_WISHBONE_INBOARD_FRONT_z,LOWER_WISHBONE_INBOARD_REAR_x,LOWER_WISHBONE_INBOARD_REAR_y,LOWER_WISHBONE_INBOARD_REAR_z,LOWER_WISHBONE_OUTBOARD_x,LOWER_WISHBONE_OUTBOARD_y,LOWER_WISHBONE_OUTBOARD_z,UPPER_WISHBONE_INBOARD_FRONT_x,UPPER_WISHBONE_INBOARD_FRONT_y,UPPER_WISHBONE_INBOARD_FRONT_z,UPPER_WISHBONE_INBOARD_REAR_x,UPPER_WISHBONE_INBOARD_REAR_y,UPPER_WISHBONE_INBOARD_REAR_z,UPPER_WISHBONE_OUTBOARD_x,UPPER_WISHBONE_OUTBOARD_y,UPPER_WISHBONE_OUTBOARD_z,TRACKROD_INBOARD_x,TRACKROD_INBOARD_y,TRACKROD_INBOARD_z,TRACKROD_OUTBOARD_x,TRACKROD_OUTBOARD_y,TRACKROD_OUTBOARD_z,AXLE_INBOARD_x,AXLE_INBOARD_y,AXLE_INBOARD_z,AXLE_OUTBOARD_x,AXLE_OUTBOARD_y,AXLE_OUTBOARD_z,AXLE_MIDPOINT_x,AXLE_MIDPOINT_y,AXLE_MIDPOINT_z,WHEEL_CENTER_x,WHEEL_CENTER_y,WHEEL_CENTER_z,WHEEL_INBOARD_x,WHEEL_INBOARD_y,WHEEL_INBOARD_z,WHEEL_OUTBOARD_x,WHEEL_OUTBOARD_y,WHEEL_OUTBOARD_z,CONTACT_PATCH_CENTER_x,CONTACT_PATCH_CENTER_y,CONTACT_PATCH_CENTER_z
49,True,6.018608905151829e-07,54,-0.022038223442810402,18.708741785274555,11.099234465348484,0.47099339747032154,69.97490487362616,-0.4730564581185156,-1105.837956728354,143.68333889933024,-1096.6801686473502,-12282.326731049588,3105.3054537786197,13295.055894440991,-73.83,198.32,363.68,-201.23,193.36,350.42,6.416726661067904,640.706641485171,275.795693508632,-5.28,191.01,535.74,-213.66,185.61,481.39,-48.550714442705015,608.8643963509094,438.1084525876489,-176.8099987497622,195.27000025998464,453.93999994648595,-95.22397374730438,583.9224738990081,389.24466649136446,-9.041407623676482,658.0181747948221,362.7003697105762,-9.470741305025234,710.0171456664219,362.72037057285814,-9.256074464350858,684.017660230622,362.71037014171714,-9.15700196856339,672.0184436621822,362.70575476810393,-8.42301704720924,583.1214802891058,362.6715614775078,-9.89098688991754,760.9154070352587,362.73994805870007,-9.157788081003746,672.11365407698,115.15737307895017
50,True,4.926336032440304e-07,56,-0.042389824771107906,18.90270125848524,11.144196606294972,0.42394907179714236,70.91439775064184,-0.5041358846250864,-1106.9815471797554,148.202678736596,-1097.068172943346,-11904.653745852125,2909.0768018142066,12883.389085232871,-73.83,198.32,363.68,-201.23,193.36,350.42,5.979285261837808,641.5408305264579,279.68653395474394,-5.28,191.01,535.74,-213.66,185.61,481.39,-49.53174425027794,609.6063288463054,441.79604354776876,-176.80999953187202,195.27000014395907,453.93999981940135,-96.02228603536314,584.6580596279712,392.76161064441254,-9.788574257536839,658.810503457483,366.54388167418614,-10.246114017486084,710.8092234082483,366.5823525187743,-10.017344137511461,684.8098634328657,366.56311709648025,-9.911762842800066,672.8107047666417,366.55423961317535,-9.12955706833726,583.91417036562,366.48847021034,-10.693968617262872,761.7072391676635,366.6200090160107,-9.913374236409327,672.9938372774157,119.00590735774102
51,True,1.29397075558029e-06,53,-0.06283889453920977,19.096954075978122,11.189406923325885,0.37617768524412115,71.8565766980508,-0.5344816979323164,-1108.1105940140033,152.72054587895323,-1097.4432393202442,-11552.94725758075,2725.7214574564614,12500.767811941365,-73.83,198.32,363.68,-201.23,193.36,350.42,5.543136656207176,642.338885315428,283.57841276029916,-5.28,191.01,535.74,-213.66,185.61,481.39,-50.51154647565596,610.3121157305668,445.48251496685975,-176.81000015998862,195.26999993802698,453.9400020583259,-96.81901666320401,585.3584920812602,396.2778696781947,-10.534218673606432,659.5664627678241,370.38736999718606,-11.019298516677456,711.5649159461304,370.4443990951992,-10.776758595141944,685.5656893569773,370.4158845461926,-10.664822185027957,673.5665921703979,370.4027245837765,-9.835534135458472,584.6705136529606,370.3052281610009,-11.494110234597441,762.4626706878353,370.50022100655207,-10.667354693759012,673.8380661113513,122.85447345271763
52,True,4.287596766516799e-07,47,-0.08338199445278122,19.29150509427466,11.23485098748786,0.32767346807822934,72.80148294057132,-0.5640788011243272,-1109.2255359570424,157.2370686919686,-1097.805823100349,-11224.483202599535,2553.9093313886356,12144.159844443644,-73.83,198.32,363.68,-201.23,193.36,350.42,5.1082835746438064,643.1009756193585,287.4713330227295,-5.28,191.01,535.74,-213.66,185.61,481.39,-51.49012553893142,610.9819766656893,449.1678689565005,-176.81000030465174,195.2699998501628,453.9400005046712,-97.6141750873923,586.0239925633709,399.7934490914083,-11.278330933306794,660.2862442876929,374.23083531333793,-11.79027115566726,712.2844161290717,374.30650780394205,-11.534301044487027,686.2853302083822,374.26867155864,-11.416166367014364,674.2862979164361,374.2512094705277,-10.54095805882378,585.3907003084544,374.12184047472425,-12.291374675204949,763.1818955244178,374.3805784663312,-11.419712856693423,674.6465176680997,126.70307158273641
53,True,4.6336617742781527e-07,61,-0.10401580272860475,19.486357748751104,11.280514973085115,0.27843103921752066,73.74915428613872,-0.5929143551193585,-1110.3267926499138,161.75237542865096,-1098.156355071456,-10916.905140307612,2392.4894228431726,11810.94194363229,-73.83,198.32,363.68,-201.23,193.36,350.42,4.67472371708632,643.8272627969965,291.36529789239523,-5.28,191.01,535.74,-213.66,185.61,481.39,-52.46748675493641,611.6161208620133,452.85210852609816,-176.80999944901345,195.27000013683877,453.93999984369736,-98.40777196713509,586.6547701634258,403.30835624574064,-12.020906129295156,660.9700310863744,378.07427832940317,-12.559015368897539,712.9679082171057,378.16867632726087,-12.289960749096348,686.96896965174,378.12147732833205,-12.165787343408272,674.9700054699617,378.0996941660641,-11.24584072588207,586.0749119378277,377.93831221526415,-13.085733960934474,763.8650990020958,378.2610761168641,-12.170437578457937,675.4193609779998,130.5517020502671
54,True,1.0210821879581712e-06,53,-0.12473562905047349,19.68150979120411,11.32638689477692,0.2284455352250554,74.69961491919429,-0.6209837860203777,-1111.4147752995673,166.26659741825551,-1098.4952319520878,-10628.16206666272,2240.4601083594634,11498.830886403854,-73.83,198.32,363.68,-201.23,193.36,350.42,4.242432379091618,644.5179057270732,295.2603124574835,-5.28,191.01,535.74,-213.66,185.61,481.39,-53.44364098356062,612.2147489287071,456.5352417484844,-176.8099988225803,195.27,453.94000130324827,-99.19982982435818,587.2510246432106,406.8226086287405,-12.761963101100402,661.6180066638768,381.9177006159594,-13.325545834939003,713.6155763299765,382.0309019697647,-13.043754468019703,687.6167914969267,381.97430129286204,-12.91370283054323,675.6178982132125,381.94817909190914,-11.950206959733114,586.7233301979408,381.75465109608376,-13.877198701353345,764.5124662284842,382.1417070877345,-12.91954334747956,676.1567590903271,134.4003656549824
55,True,2.3988473456187143e-06,66,-0.1455392908549056,19.876967504112876,11.37245250071867,0.17771093754008427,75.6529117960151,-0.648271112951032,-1112.4898556059502,170.77986007599645,-1098.8228491716554,-10356.467235383776,2096.9471550691633,11205.837004518982,-73.83,198.32,363.68,-201.23,193.36,350.42,3.8114191257505405,645.1730424298019,299.1563787294303,-5.28,191.01,535.74,-213.66,185.61,481.39,-54.41859012528311,612.7780481690451,460.2172685286221,-176.80999701577156,195.27000006050176,453.93999871682274,-99.99035277279138,587.8129434720275,410.33620771112453,-13.501485351011736,662.230329087098,385.7611023609015,-14.089831551530105,714.2275799614259,385.8931829322676,-13.79565845127092,688.228954524262,385.82714264658455,-13.659892427905639,676.2301348311721,385.7966639013791,-12.654061162373665,587.3361118817097,385.57086016859,-14.665723693437613,765.1241577806345,386.02246763416815,-13.6670064342948,676.8588612079429,138.24906242826026
56,True,3.1825572932575596e-07,36,-0.16642250414701662,20.07273112040284,11.418699436797914,0.12622188379182042,76.60907874173118,-0.6747710266095637,-1113.5524013593636,175.29229247566067,-1099.1395698273227,-10100.250110217457,1961.182468708782,10930.21147151601,-73.83,198.32,363.68,-201.23,193.36,350.42,3.3816698003687082,645.7928092810632,303.0535011112093,-5.28,191.01,535.74,-213.66,185.61,481.39,-55.39234191987931,613.30619787142,463.89819468583994,-176.80999951341414,195.27000001621073,453.9399997230573,-100.77935557446825,588.3407022608915,413.84916614518164,-14.239482321999992,662.8071579845655,389.6044847984688,-14.85187713808395,714.8040795673664,389.75551655521,-14.545679730041972,688.805618775966,389.6800006768394,-14.404364278393851,676.8068750492098,389.64514878006213,-13.357419719803065,587.913415005417,389.38694627451866,-15.451308836984637,765.7003350930025,389.9033512856056,-14.41283153204086,677.5258085090331,142.09779289528203
57,True,8.269577464873822e-07,59,-0.1873830035535093,20.268804123953636,11.46511455883531,0.07397254861122449,77.56815636430758,-0.7004712771250866,-1114.6027533417348,179.80402081383812,-1099.4457468883013,-9858.129146929594,1832.4894006821978,10670.415550771348,-73.83,198.32,363.68,-201.23,193.36,350.42,2.953183542385068,646.3773290284203,306.95168215746435,-5.28,191.01,535.74,-213.66,185.61,481.39,-56.36490043643562,613.7993663227729,467.57802207713473,-176.80999848693182,195.27,453.93999978000164,-101.56684763493135,588.8344693711605,417.3614896520953,-14.975948357043496,663.3486370549335,393.4478483924282,-15.611665819367358,715.3452199865208,393.61790124282516,-15.293807088205426,689.3469285207271,393.5328748176267,-15.147109732194368,677.3482629346186,393.4936336373637,-14.060292991413347,588.4553818316157,393.2029128445869,-16.23392647297539,766.2411440376214,393.7843544301405,-15.157006453433453,678.1577352507916,145.94655730806375
58,True,9.228114323517102e-07,64,-0.20841770835014245,20.465189925998942,11.511684894103043,0.0209569394529191,78.53018851589208,-0.7253628397706002,-1115.641235571722,184.31517181910377,-1099.7417137750238,-9628.88253724175,1710.2690822572192,10425.088248014083,-73.83,198.32,363.68,-201.23,193.36,350.42,2.5259592717435746,646.9267155139181,310.85092504764475,-5.28,191.01,535.74,-213.66,185.61,481.39,-57.33626977221887,614.2577123036948,471.25675311751166,-176.80999863304757,195.27000021014703,453.9399990897007,-102.35283635741179,589.2944000018925,420.8731844379606,-15.710879912957394,663.8549015549595,397.29119381435373,-16.369185862257886,715.8511375675891,397.48033486877137,-16.04003288760764,689.8530195612743,397.38576434156255,-15.888123041795243,677.8544340952055,397.34211839176686,-14.762689232870803,588.9621462348132,397.01876458109047,-17.01355685071968,766.7467219555979,397.66547220244325,-15.899521796698366,678.7547637228242,149.79535590194953
59,True,9.928025061026793e-07,62,-0.2295230409581119,20.661888324678404,11.55839858795016,-0.03283051223481248,79.49520921065998,-0.7494408230352375,-1116.668166697239,188.82587364567365,-1100.0277840173824,-9411.423920162957,1593.989223222236,10193.019491136565,-73.83,198.32,363.68,-201.23,193.36,350.42,2.0999822601059375,647.441077932073,314.75123376799417,-5.28,191.01,535.74,-213.66,185.61,481.39,-58.30645704115221,614.6813861179901,474.93439325896816,-176.8099982946619,195.27000019501133,453.9399997488351,-103.13733649071418,589.7206411847865,424.38426284306644,-16.44428702383945,664.3260834535946,401.1345221565404,-17.12444285947491,716.3219650268911,401.3428152768388,-16.78436494165718,690.3240242402428,401.23866871668963,-16.62741304360891,678.32552055028,401.1906032604097,-15.464624869122414,589.4338386036818,400.8345072535535,-17.790201218095408,767.2172024968781,401.5466992672659,-16.640382679856625,679.3170104928089,153.6441891840947
60,True,2.0321913254503348e-06,58,-0.2506953628326465,20.85890267377252,11.605242906585293,-0.08739627619860646,80.46326569813733,-0.7726986543010053,-1117.6838391776987,193.336253537933,-1100.3042576678636,-9204.787642625757,1483.1756634635533,9973.133334767854,-73.83,198.32,363.68,-201.23,193.36,350.42,1.6752516978757184,647.9205123663255,318.6526119870652,-5.28,191.01,535.74,-213.66,185.61,481.39,-59.275465913625474,615.0705279078617,478.61094517096694,-176.81000249767536,195.26999978748435,453.93999860150006,-103.92035419701367,590.1133278228913,427.8947312930082,-17.17616753841022,664.7623007658433,404.9778342437418,-17.877428697186918,716.7578213991387,405.20533999034245,-17.52679811779857,690.760061082491,405.09158711704214,-17.364975981526314,678.7616406364682,405.0390881792807,-16.16610633883611,589.8705756416944,404.6501464423493,-18.56384562421652,767.652705631242,405.42802991621215,-17.379581509835166,679.8445781969453,157.49305735778148
61,True,3.3651573971837934e-07,66,-0.27193436091520895,21.056237416940522,11.652204870305392,-0.14274631231274326,81.43440208007434,-0.7951215877841598,-1118.6885273055734,197.846436020964,-1100.5714279666024,-9008.111409561783,1377.4044367410977,9764.468832785695,-73.83,198.32,363.68,-201.23,193.36,350.42,1.251771686393053,648.3651044814084,322.55506084874565,-5.28,191.01,535.74,-213.66,185.61,481.39,-60.243298472619664,615.4252681125944,482.2864084047137,-176.8099996238764,195.2700000865606,453.9400000491254,-104.7018955228937,590.4725905054966,431.40459182544464,-17.906510006900586,665.1636581136613,408.8211299856115,-18.62811854820211,717.1588124798589,409.0679086377417,-18.26731427755135,691.1612352967601,408.9445193116766,-18.100796805479067,679.1628993992233,408.8875729827986,-16.867141465266474,590.272460639526,408.4656824637344,-19.33445214569166,768.0533381589206,409.30946350186275,-18.117099338971087,680.3375705636594,161.3419605707769
62,True,6.363218858496111e-07,43,-0.2932352285687989,21.253893639413374,11.699272539467433,-0.19888706818787472,82.4086630043045,-0.8167086276176406,-1119.6825022194932,202.35655021028975,-1100.8295624434033,-8820.620550922227,1276.2948317175005,9566.162751502234,-73.83,198.32,363.68,-201.23,193.36,350.42,0.8295331137597487,648.7749358403906,326.45858512257206,-5.28,191.01,535.74,-213.66,185.61,481.39,-61.20996006462975,615.745729528993,485.96078804220406,-176.80999878296097,195.27000019220927,453.94000018071404,-105.48196910158877,590.798543845257,434.9138551013814,-18.63532227342793,665.5302603256375,412.6644106664576,-19.37651935527569,717.5250438617946,412.9305181439207,-19.00592081435181,691.5276520937161,412.7974644051892,-18.834883116012005,679.5294018044261,412.73605778126824,-17.567739387839858,590.6395970965298,412.28112288022095,-20.102026844184152,768.4192065123225,413.19099268231554,-18.852939776089986,680.796071837449,165.19089914643558
63,True,3.262196202058476e-07,34,-0.3145949877596829,21.451872334052847,11.746434046376276,-0.2558247204132347,83.38608941724098,-0.837454642796813,-1120.6660227948557,206.86672414639597,-1101.0789201165553,-8641.618582711113,1179.504297198639,9377.438917432475,-73.83,198.32,363.68,-201.23,193.36,350.42,0.40852704160896347,649.1500793077145,330.36318831987427,-5.28,191.01,535.74,-213.66,185.61,481.39,-62.175455664122666,616.0320258978501,489.6340880241893,-176.8099996655956,195.27000005132413,453.93999997004835,-106.26058525567582,591.0912968704743,438.42253055598826,-19.362609485162885,665.8622021526754,416.50767713907277,-20.122631611823888,717.8566110462694,416.7931666628935,-19.742620548493385,691.8594065994724,416.65042190098313,-19.56723880595618,679.8612427117811,416.5845427003554,-18.26791195222885,590.9720783713594,416.09647243010187,-20.86656565968351,768.7504070522027,417.072612970609,-19.58710267830045,681.2201640703153,169.03987343695178
64,True,3.210080166127227e-07,66,-0.33601163496345104,21.650178245013727,11.793676523440046,-0.31356610786238326,84.36673383355486,-0.8573502207289211,-1121.6393214848324,211.37708474982583,-1101.3197492975985,-8470.479665813838,1086.7239572620467,9197.599595384485,-73.83,198.32,363.68,-201.23,193.36,350.42,-0.01124077488150984,649.4905949152184,334.26887287000847,-5.28,191.01,535.74,-213.66,185.61,481.39,-63.1397866075739,616.2842614485029,493.30630856198457,-176.80999938493764,195.27000003248074,453.93999950511596,-107.03774619599027,591.350949124426,441.9306205671755,-20.088362234917785,666.1595638527309,420.3509297125397,-20.866437376688832,718.153595373405,420.655852692496,-20.47739980580331,692.156579613068,420.50339120251783,-20.297852172239164,680.1585027978294,420.4330275621298,-18.967662049197692,591.2699835881276,419.9117340334572,-21.628042295280636,769.0470220075313,420.95432109080235,-20.319572187233952,681.6099193560015,172.88888349732744
65,True,5.257705311123573e-07,64,-0.35748225127146355,21.848814265005473,11.840987658717427,-0.372118046467544,85.3506457588333,-0.8763897024622638,-1122.6026247973484,215.8877607166206,-1101.5522834506548,-8306.637222001746,997.674169122442,9026.013151989153,-73.83,198.32,363.68,-201.23,193.36,350.42,-0.4297715784159384,649.7965366341296,338.1756421172026,-5.28,191.01,535.74,-213.66,185.61,481.39,-64.10295579512793,616.5025323709857,496.97745190094895,-176.8099991898707,195.2700001467618,453.9399993878156,-107.8134570222754,591.5775905715319,445.438131153181,-20.812579156286777,666.4224207951419,424.19416907831214,-21.607930154726592,718.4160730752892,424.5185742825691,-21.210254655506684,692.4192469352156,424.3563716804406,-21.026720467868515,680.4212576797831,424.2815123469568,-19.666995700455796,591.5333869255596,423.7269121870639,-22.386445235281233,769.3091284340067,424.8361125068497,-21.050341346693685,681.965400784647,176.7379295040849
66,True,5.704650334337202e-07,51,-0.37900376392022916,22.047781152075213,11.88835574346027,-0.43148699605292284,86.33786859301205,-0.8945695020932521,-1123.5561567854359,220.39888171907978,-1101.77674577059,-8149.576652029706,912.1011250531838,8862.105988577894,-73.83,198.32,363.68,-201.23,193.36,350.42,-0.8470743640764901,650.0679525498358,342.08349967691106,-5.28,191.01,535.74,-213.66,185.61,481.39,-65.06496769004674,616.6869267644745,500.64752209853674,-176.80999898722717,195.27000019646687,453.9399998874477,-108.58772671920487,591.7713029993241,448.9450718463097,-21.53526621837733,666.6508429613096,428.03739611770834,-22.347112665974432,718.6441147890633,428.3813295332219,-21.941189442175883,692.6474788751865,428.2093628254651,-21.753848785702488,680.6495774182782,428.12999718675826,-20.365923550013633,591.7623570955731,427.5420117762156,-23.141774021391342,769.5367977409834,428.71798259730093,-21.779411014845834,682.2866652349547,180.58701176278603
67,True,3.2784087977688614e-07,55,-0.4005729651311248,22.24708150784216,11.93576857155522,-0.49168006824869326,87.32845343223984,-0.9118852823880379,-1124.500122835843,224.9105781154002,-1101.9933471167305,-7998.831568176323,829.774109226882,8705.35809463474,-73.83,198.32,363.68,-201.23,193.36,350.42,-1.2631509409644297,650.3048804702676,345.9924491779372,-5.28,191.01,535.74,-213.66,185.61,481.39,-66.02582497044304,616.8375240574009,504.31652175944305,-176.80999948966567,195.27000006127244,453.940000015467,-109.36055997001114,591.9321586787469,452.45144920701387,-22.25642333299612,666.8448898620597,431.88061162000145,-23.08398089401528,718.8377807942936,432.24411633186975,-22.670202113505702,692.8413353281767,432.06236397593557,-22.479235979810305,680.8435217274558,431.9784820894357,-21.064451167367622,591.9569524895115,431.3570377696359,-23.894020792252988,769.7300909654001,432.59992640923554,-22.506775719112486,682.5737586672005,184.4361304316737
68,True,3.1830124669340876e-07,58,-0.4221876150872095,22.446719071247536,11.983213613042487,-0.5527044291881695,88.32245410924648,-0.9283301410152927,-1125.4347131730492,229.42298014852457,-1102.2022893374415,-7853.977954653528,750.4828547551124,8555.296615148318,-73.83,198.32,363.68,-201.23,193.36,350.42,-1.6779984880206922,650.5073487220726,349.90249343246984,-5.28,191.01,535.74,-213.66,185.61,481.39,-66.9855290868461,616.9543951570937,507.98445186446025,-176.80999965902944,195.27000001902962,453.9399999048057,-110.13195907223077,592.0602219963401,455.95726705259244,-22.97604496319016,667.0046104482093,435.7238160347876,-23.818523048181973,718.9971209113747,436.10693310666545,-23.397284005686068,693.000865679792,435.9153745707265,-23.20287483051935,681.0031398587232,435.8269669607686,-21.762582026566527,592.1172210276517,435.1719935299732,-24.64316763447217,769.8890586897948,436.48194039156397,-23.232423835607655,682.8267207726942,188.28528557747808
69,True,3.303419049416334e-07,41,-0.44384475955554764,22.646696830629573,12.03067853073114,-0.6145674562513035,89.31992454514618,-0.9438994055269179,-1126.3601102427776,233.93621986138334,-1102.4037623427246,-7714.62864327186,674.0352026203032,8411.489802531056,-73.83,198.32,363.68,-201.23,193.36,350.42,-2.0916168842291465,650.6753784519176,353.81363591132396,-5.28,191.01,535.74,-213.66,185.61,481.39,-67.94408199172538,617.0376030036854,511.65131443303943,-176.80999970898458,195.2700000746057,453.9400000163513,-110.90192718151405,592.1555483031514,459.462530940952,-23.694129237803537,667.130047303779,439.56701005978243,-24.55073302687886,719.1221784722367,439.9697778860157,-24.122431132341198,693.1261128880078,439.76839397289905,-23.92476232796539,681.1284746145265,439.67545177994134,-22.46032035077046,592.2432042737254,438.98688360020407,-25.38920430516032,770.0137449553275,440.3640199596786,-23.956347900053036,683.0455817157971,192.13447730243408
70,True,3.2578283537532116e-07,65,-0.4655411500881382,22.847016150147667,12.078151405052838,-0.6772763233540047,90.32091453101594,-0.9585902726383085,-1127.2764944337835,238.45043068105758,-1102.5979478450454,-7580.428769458538,600.2551567871747,8273.542027929256,-73.83,198.32,363.68,-201.23,193.36,350.42,-2.504011832218656,650.8089845121207,357.72588040785087,-5.28,191.01,535.74,-213.66,185.61,481.39,-68.90148677680068,617.0872026285533,515.3171130165994,-176.80999939487725,195.27000005435605,453.94000006792606,-111.67047020298192,592.2181846543314,462.9672492577262,-24.410679988321142,667.2212372216624,443.41019457837035,-25.280612126018646,719.2129908460558,443.8326486168259,-24.845646057169894,693.2171140338592,443.6214215975981,-24.64490161983036,681.2195628740079,443.5239366392012,-23.157673619826717,592.3349379604538,442.80171309154764,-26.132129619834004,770.1041877875621,444.2461601868548,-24.678546588738133,683.2303644737547,195.9837057927739
71,True,6.120413848172155e-07,52,-0.48727375489031655,23.047679994491652,12.125619834264297,-0.7408386533605122,91.32547997900473,-0.9723985493932585,-1128.1840294974454,242.9657469897909,-1102.7850171297532,-7451.054086509537,528.9812971346231,8141.091704697901,-73.83,198.32,363.68,-201.23,193.36,350.42,-2.915182796738336,650.9081719367294,361.6392304816808,-5.28,191.01,535.74,-213.66,185.61,481.39,-69.85774500369088,617.1032407465913,518.9818496582941,-176.80999998714978,195.27,453.94000126432286,-112.4375903890803,592.2481693531907,466.47142752972474,-25.125695257080608,667.2782067157672,447.2533703052314,-26.008154593775878,719.269585229983,447.69554327577487,-25.566924925428243,693.2738959728752,447.47445679050315,-25.36328972716383,681.276431351524,447.3724215161516,-23.85464534185301,592.392447672708,446.61648666271714,-26.87193411247465,770.16041503034,448.128356369586,-25.39901236769221,683.3810828045797,199.8329711073044
72,True,3.226496261277134e-07,60,-0.5090397935298991,23.248692025938038,12.173071166580069,-0.805262336051664,92.3336797207829,-0.9853191045011689,-1129.0828662520448,247.4823043745829,-1102.9651316327147,-7326.2074041237975,460.0652317703091,8013.807382193525,-73.83,198.32,363.68,-201.23,193.36,350.42,-3.3251264092398105,650.9729369874954,365.55368951698773,-5.28,191.01,535.74,-213.66,185.61,481.39,-70.81285746254581,617.0857559903008,522.6455255921343,-176.80999939744615,195.27000004041835,453.9400001554554,-113.20328849124891,592.2455327921907,469.9750698898363,-25.83917030308185,667.3009732975468,451.0965378477942,-26.73335104489287,719.2919798497282,451.55845996178806,-26.28626067398736,693.2964765736375,451.3274989047911,-26.079920659412622,681.2990978020873,451.22090634326844,-24.55123746811803,592.4157500643169,450.4312085357318,-27.608603850707215,770.1824455398578,452.0106041508051,-26.11773461933009,683.4977426016289,203.68227324994726
73,True,3.9256343598026433e-07,64,-0.5308358765859734,23.450054414791445,12.220493099918423,-0.8705551618490246,93.34556961493593,-0.9973491919543122,-1129.973154131813,252.00024041029883,-1103.1384451439785,-7205.614661554336,393.370235697653,7891.383515408432,-73.83,198.32,363.68,-201.23,193.36,350.42,-3.7338446709535806,651.0032695346499,369.469261443138,-5.28,191.01,535.74,-213.66,185.61,481.39,-71.76682601559092,617.0347791874595,526.3081437083611,-176.80999958040633,195.27000010894085,453.9400000146114,-113.96756745293659,592.2102965120687,473.4781833518224,-26.551106074420975,667.2895487878484,454.93969806819376,-27.456199946415484,719.2801870693454,455.4213964754202,-27.00365301041823,693.2848679285969,455.180547271807,-26.79479469620062,681.2875741643134,455.0693911581622,-25.247454518724275,592.4048560785935,454.2458839817349,-28.34213487367696,770.1702922500332,455.8928983345895,-26.834708987834475,683.5803413156642,207.53161228754414
74,True,9.693598188478998e-07,44,-0.5526584427405313,23.65176850120526,12.26787348165476,-0.9367249115735587,94.36120377624974,-1.0084869175704227,-1130.8550387209918,256.5196943417072,-1103.3051047381489,-7089.022965087939,328.77014280510264,7773.538238360084,-73.83,198.32,363.68,-201.23,193.36,350.42,-4.141342353813647,650.999152270163,373.38595036477494,-5.28,191.01,535.74,-213.66,185.61,481.39,-72.7196529368941,616.9503332471917,529.9697077096351,-176.80999939301222,195.27000001175443,453.94000158428025,-114.73043155349563,592.142474072237,476.9807764008121,-27.261506197764255,667.2439381426855,458.7828519282704,-28.17670321629724,719.2342122851969,459.2843505608351,-27.71910470703075,693.2390752139412,459.03360124455276,-27.507915002871666,681.2418654405674,458.91787605565594,-25.943302577252368,592.3597697961576,458.0605185948554,-29.072527428490964,770.1239610849772,459.77523351645647,-27.549933982842965,683.62886872364,211.38098831507708
75,True,3.2708716446450126e-07,43,-0.57450452913935,23.853839357213523,12.315199037786735,-1.0037802633349318,95.38064950749593,-1.0187267717507977,-1131.7286376764455,261.04080688894976,-1103.4652436973806,-6976.200938692265,266.148348724006,7660.013476927838,-73.83,198.32,363.68,-201.23,193.36,350.42,-4.547610274897306,650.9605558963743,377.3037598465768,-5.28,191.01,535.74,-213.66,185.61,481.39,-73.67133741220906,616.8324327914139,533.6302176624705,-176.8099996808542,195.27000006544267,453.94000006062356,-115.49187737523793,592.0420702838487,480.4828508673699,-27.970361189376156,667.1641333088623,462.6259999877401,-28.894846386407348,719.1540481699295,463.14732010675704,-28.43260378789175,693.1590907393959,462.8866600472486,-28.21927075579972,681.1619638939525,462.76636087746454,-26.638779346299252,592.2804825219955,461.8751167857778,-29.799762165300187,770.0434452659094,463.6576049691513,-28.263393979064816,683.6433044587499,215.2304011772572
76,True,3.169325424323688e-07,63,-0.596370293999722,24.056267864895457,12.362457551071348,-1.071729233711109,96.40396178195854,-1.0280676802690782,-1132.5940829663637,265.5637211342097,-1103.618993869454,-6866.932586701269,205.39684082773073,7550.56860655099,-73.83,198.32,363.68,-201.23,193.36,350.42,-4.952654438903751,650.8874474757523,381.22269427221005,-5.28,191.01,535.74,-213.66,185.61,481.39,-74.62188171282098,616.6810848585151,537.2896778158654,-176.80999951889808,195.2700000142849,453.94000022968686,-116.2519093412878,591.909082181016,483.9844161535876,-28.67767615671603,667.0501239841199,466.4691433101397,-29.610633599739163,719.0396847528423,467.0103027051626,-29.144154878227596,693.0449043684811,466.73972300765115,-28.928866801037667,681.0478592132611,466.61484575148154,-27.33389131670707,592.1669831482935,465.6896846151067,-30.523842285368264,769.9287352782286,467.54000688785635,-28.97508909690956,683.6236217821461,219.07985094620537
